id,question,options,tags,active
"results_q_37","Would you like a summary of the most surprising results?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_38","Do you trust results more when labelled by region?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_39","Would you rank result relevance by recency?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""poll-results""}",true
"results_q_40","Do you prefer aggregated results across vehicle types?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_41","Would you like annotations explaining result shifts?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_42","Do you want to bookmark polls for later reference?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_43","Would you like to see who voted if anonymous opt-in?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_44","Do you find result-snapshots (daily/weekly) useful?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_45","Would you prefer an API to fetch poll results?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""poll-results""}",true
"results_q_46","Do you want an explanation of polling methodology?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_47","Would you like to see result confidence by sample size?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_48","Do you prefer results grouped by event type?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_49","Would you share poll results on social channels?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""poll-results""}",true
"results_q_50","Do you want push notifications for major result changes?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""poll-results""}",true
"transport_q_01","Do you prefer public transit + charter for large events?","{""Yes"",""No"",""Sometimes"",""Depends""}","{""transportation"",""general""}",true
"transport_q_02","Would you use a shuttle network for festival audiences?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""events""}",true
"transport_q_03","Is real-time vehicle tracking important?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""features""}",true
"transport_q_04","Do you prefer bundled transport + ticket options?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""pricing""}",true
"transport_q_05","Would you use microtransit for neighborhood pickups?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""general""}",true
"transport_q_06","Do you value unified booking for multi-vehicle trips?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""features""}",true
"transport_q_07","Would you choose electric shuttles if available?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""sustainability""}",true
"transport_q_08","Is on-demand pickup preferable to scheduled?","{""On-demand"",""Scheduled"",""Either"",""Depends""}","{""transportation"",""options""}",true
"transport_q_09","Do you want zone-based pricing for shuttles?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""pricing""}",true
"transport_q_10","Would you book transports across multiple cities?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""logistics""}",true
"transport_q_11","Do you prefer app-based booking for events?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""technology""}",true
"transport_q_12","Would you use multi-modal itineraries (bus+train)?","{""Yes"",""No"",""Sometimes"",""Depends""}","{""transportation"",""general""}",true
"transport_q_13","Is driver-wait time policy important to you?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""policy""}",true
"transport_q_14","Do you want guaranteed luggage handling for charter trips?","{""Yes"",""No"",""Optional"",""Depends""}","{""transportation"",""service""}",true
"transport_q_15","Would you choose dynamic routing to save time?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""features""}",true
"transport_q_16","Do you expect accessibility info for every vehicle?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""accessibility""}",true
"transport_q_17","Would you like integrations with event platforms?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""integration""}",true
"transport_q_18","Do you prefer fixed routes or point-to-point shuttles?","{""Fixed"",""Point-to-point"",""Either"",""Depends""}","{""transportation"",""options""}",true
"transport_q_19","Would you use transport vouchers for guests?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""payments""}",true
"transport_q_20","Is dedicated event pick-up zone important?","{""Yes"",""No"",""Optional"",""Depends""}","{""transportation"",""logistics""}",true
"transport_q_21","Would you accept transfer windows for shared rides?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""policy""}",true
"transport_q_22","Do you want guaranteed seating for groups?","{""Yes"",""No"",""Optional"",""Depends""}","{""transportation"",""service""}",true
"transport_q_23","Would you use a concierge to manage multiple shuttles?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""service""}",true
"transport_q_24","Is pickup safety lighting important at night?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""safety""}",true
"transport_q_25","Would you choose premium shuttle seating for comfort?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""comfort""}",true
"transport_q_26","Do you want driver profiles available before booking?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""trust""}",true
"transport_q_27","Would you use multi-day transport passes?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""pricing""}",true
"transport_q_28","Do you prefer centralized event transport coordination?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""operations""}",true
"transport_q_29","Would you want weather contingency plans for shuttles?","{""Yes"",""No"",""Optional"",""Depends""}","{""transportation"",""policy""}",true
"transport_q_30","Is crowd-handling training important for drivers?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""safety""}",true
"transport_q_31","Would you use shared shuttles to reduce costs?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""pricing""}",true
"transport_q_32","Do you want multilingual support for large events?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""service""}",true
"transport_q_33","Would you prefer longer pickup windows for comfort?","{""Yes"",""No"",""Sometimes"",""Depends""}","{""transportation"",""policy""}",true
"transport_q_34","Is vehicle sanitation info important to see?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""trust""}",true
"transport_q_35","Would you accept staggered drop-offs for efficiency?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""operations""}",true
"transport_q_36","Do you want emergency contact info for drivers?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""safety""}",true
"transport_q_37","Would you use parking+shuttle bundles for events?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""pricing""}",true
"transport_q_38","Is a dedicated guest hotline useful for event transport?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""service""}",true
"transport_q_39","Would you follow scheduled vs flexible driver shifts?","{""Scheduled"",""Flexible"",""Either"",""Depends""}","{""transportation"",""operations""}",true
"transport_q_40","Do you prefer transport providers with carbon-offset options?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""sustainability""}",true
"transport_q_41","Would you pay more for guaranteed pickup windows?","{""Yes"",""No"",""Sometimes"",""Depends""}","{""transportation"",""pricing""}",true
"transport_q_42","Do you want integration with mapping providers for routing?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""technology""}",true
"transport_q_43","Would you use an event transport dashboard for planning?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""tools""}",true
"transport_q_44","Is driver background reporting important?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""safety""}",true
"transport_q_45","Would you choose low-emission vehicles for city tours?","{""Yes"",""No"",""Maybe"",""Depends""}","{""transportation"",""sustainability""}",true
"transport_q_46","Do you prefer per-passenger or per-vehicle pricing?","{""Per-passenger"",""Per-vehicle"",""Either"",""Depends""}","{""transportation"",""pricing""}",true
"transport_q_47","Would you like insurance options explained for charters?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""trust""}",true
"transport_q_48","Is pickup lighting and signage important for venues?","{""Yes"",""No"",""Optional"",""Depends""}","{""transportation"",""logistics""}",true
"transport_q_49","Would you use scheduled shuttles for recurring events?","{""Yes"",""No"",""Maybe"",""Not sure""}","{""transportation"",""events""}",true
"transport_q_50","Do you want clear refund policies for mass transit charters?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""transportation"",""policy""}",true
"limo_nightmare_q_01","Have you experienced a limo no-show?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""stories""}",true
"limo_nightmare_q_02","Have you had a late chauffeur arrival?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""service""}",true
"limo_nightmare_q_03","Did vehicle cleanliness ever cause complaints?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""trust""}",true
"limo_nightmare_q_04","Have you faced unexpected add-on charges?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""pricing""}",true
"limo_nightmare_q_05","Have chauffeurs behaved unprofessionally?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""service""}",true
"limo_nightmare_q_06","Have you been overcharged after a ride?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""pricing""}",true
"limo_nightmare_q_07","Have vehicles ever arrived in poor condition?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""trust""}",true
"limo_nightmare_q_08","Did drivers cancel last-minute?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""service""}",true
"limo_nightmare_q_09","Have you had issues with incorrect pickups?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""logistics""}",true
"limo_nightmare_q_10","Have you dealt with rude customer support?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""service""}",true
"limo_nightmare_q_11","Have luggage problems occurred during limo trips?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""logistics""}",true
"limo_nightmare_q_12","Have you felt unsafe during a limo ride?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""safety""}",true
"limo_nightmare_q_13","Have you had to dispute charges after a ride?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""payments""}",true
"limo_nightmare_q_14","Did vehicles ever break down mid-trip?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""safety""}",true
"limo_nightmare_q_15","Have you been stranded due to booking errors?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""logistics""}",true
"limo_nightmare_q_16","Have you encountered unexpected vehicle swaps?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""trust""}",true
"limo_nightmare_q_17","Have chauffeurs refused routes or stops?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""service""}",true
"limo_nightmare_q_18","Have noise or music issues spoiled a ride?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""comfort""}",true
"limo_nightmare_q_19","Have drivers asked for additional cash tips unexpectedly?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""payments""}",true
"limo_nightmare_q_20","Have you had contracts not honored by providers?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""trust""}",true
"limo_nightmare_q_21","Have you experienced booking duplicates or double charges?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""payments""}",true
"limo_nightmare_q_22","Have drivers ever used phones while driving unprofessionally?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""safety""}",true
"limo_nightmare_q_23","Have you had disputes over mileage calculations?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""pricing""}",true
"limo_nightmare_q_24","Have you had to rearrange plans due to provider issues?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""operations""}",true
"limo_nightmare_q_25","Have vehicles arrived with incorrect capacity?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""logistics""}",true
"limo_nightmare_q_26","Have you found false advertising about vehicle features?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""trust""}",true
"limo_nightmare_q_27","Have you dealt with unresponsive customer service?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""service""}",true
"limo_nightmare_q_28","Have drivers shown up intoxicated or impaired?","{""Yes"",""No"",""Once"",""Multiple times""}","{""limo"",""nightmare"",""safety""}",true
"limo_nightmare_q_29","Have you experienced inaccessible pickup locations due to provider?","{""Yes"",""No"",""Sometimes"",""Not sure""}","{""limo"",""nightmare"",""logistics""}",true
